,age,workclass,fnlwgt,education-num,marital status,occupation,relationship,race,sex,hours/week,native country
25322,1,3,2,9,4,4,3,5,1,7,39
25323,7,3,2,6,6,7,2,3,2,4,39
25324,2,3,2,9,5,1,2,5,1,4,39
25325,2,3,3,13,3,12,1,5,2,2,29
25326,5,3,2,13,3,4,1,5,2,7,39
25327,4,3,2,14,3,4,1,5,2,5,39
25328,4,4,1,13,3,4,1,5,2,7,39
25329,1,3,1,9,6,7,5,5,1,5,39
25330,5,3,2,9,3,12,1,3,2,4,39
25331,4,3,1,11,1,13,5,3,1,4,39
25332,2,3,3,10,3,1,6,5,1,5,39
25333,2,3,2,10,3,3,1,5,2,4,39
25334,1,3,1,10,1,4,2,5,2,5,39
25335,1,6,1,10,5,1,4,2,1,2,39
25336,4,3,2,9,3,14,1,5,2,6,39
25337,3,2,2,11,3,11,1,3,2,4,39
25338,4,5,2,14,3,4,1,5,2,5,39
25339,3,3,2,10,1,1,5,3,1,2,39
25340,5,3,2,13,3,12,1,5,2,7,39
25341,1,3,2,10,5,8,4,5,2,4,39
25342,3,3,1,9,3,3,1,5,2,4,39
25343,7,6,2,13,1,10,2,5,2,4,39
25344,3,3,1,7,1,8,5,5,1,2,39
25345,4,4,8,13,3,12,1,5,2,7,39
25346,3,3,2,6,5,3,5,5,2,4,39
25347,2,3,2,10,5,8,4,3,1,3,39
25348,5,4,2,13,3,12,1,5,2,5,39
25349,2,5,2,3,3,6,1,5,2,3,26
25350,2,3,2,9,3,12,1,5,2,4,39
25351,5,3,3,15,3,4,1,5,2,5,39
25352,1,3,1,10,5,11,4,3,1,4,39
25353,8,4,2,10,3,4,1,5,2,3,39
25354,4,6,1,13,3,4,1,2,2,4,39
25355,4,6,1,14,5,10,2,5,2,5,39
25356,4,5,1,9,3,3,1,5,2,4,39
25357,7,5,1,9,3,4,1,5,2,5,39
25358,4,3,2,10,1,4,2,5,2,5,39
25359,4,3,2,13,1,4,2,5,2,4,39
25360,5,1,2,9,3,1,1,5,2,5,39
25361,3,3,2,7,3,5,1,5,2,4,39
25362,4,3,3,7,1,12,5,5,2,5,26
25363,4,3,2,9,3,3,1,5,2,4,39
25364,2,3,2,10,5,4,2,5,1,4,9
25365,1,3,4,10,5,8,4,5,2,3,39
25366,4,6,2,9,3,3,1,5,2,4,39
25367,4,3,1,16,3,10,1,5,2,5,39
25368,1,3,2,12,5,7,4,5,2,4,39
25369,4,3,2,13,1,12,2,5,1,5,39
25370,2,3,1,9,3,14,1,3,2,4,39
25371,3,3,1,9,5,7,2,5,1,4,39
25372,3,1,2,9,5,1,5,5,1,4,39
25373,3,2,1,13,1,10,5,5,1,4,39
25374,5,6,1,9,3,11,1,5,2,4,39
25375,3,3,1,9,3,3,1,5,2,6,39
25376,3,3,1,9,5,8,4,5,2,4,39
25377,2,3,1,14,5,1,2,5,1,4,10
25378,7,6,2,3,3,14,1,5,2,4,39
25379,2,3,2,13,5,1,4,5,2,4,39
25380,7,3,2,9,5,7,2,3,1,4,39
25381,1,3,3,3,5,6,3,5,2,4,26
25382,2,2,2,9,3,11,1,5,2,4,39
25383,2,3,1,13,1,10,2,5,2,7,39
25384,1,3,2,9,5,8,2,3,1,4,39
25385,3,3,2,8,3,14,1,5,2,4,39
25386,5,3,2,9,5,3,2,3,2,4,39
25387,4,3,1,10,3,12,1,5,2,4,39
25388,1,3,2,7,5,6,4,5,2,2,39
25389,6,3,1,15,3,4,1,5,2,4,39
25390,6,3,1,9,7,9,2,5,1,4,39
25391,1,3,2,9,5,8,4,5,1,4,39
25392,1,3,1,6,5,8,4,5,1,4,39
25393,6,1,1,10,7,4,2,5,1,4,9
25394,5,1,2,9,3,3,1,5,2,4,39
25395,1,3,3,9,5,6,4,5,1,4,39
25396,7,3,2,9,3,7,1,5,2,4,39
25397,7,3,3,3,1,3,2,5,2,4,39
25398,7,3,2,9,5,3,2,5,2,4,39
25399,2,1,1,13,5,4,2,5,1,4,39
25400,1,3,1,13,5,8,4,3,1,3,39
25401,4,6,1,9,1,4,5,5,1,5,39
25402,4,3,1,9,3,3,6,5,1,4,39
25403,6,5,4,13,3,4,1,5,2,4,39
25404,1,3,2,6,5,8,4,5,1,2,39
25405,3,5,1,10,5,3,2,5,2,7,39
25406,1,3,2,13,5,1,4,5,1,4,39
25407,2,3,1,15,3,10,6,5,1,5,39
25408,2,3,2,14,5,4,2,2,2,7,39
25409,5,3,1,13,3,4,1,5,2,4,39
25410,6,1,3,10,3,4,1,5,2,4,39
25411,3,3,1,13,5,13,2,5,1,5,39
25412,4,3,2,14,1,4,2,5,1,5,39
25413,7,3,2,10,7,1,3,5,1,4,39
25414,3,3,1,13,3,4,1,5,2,7,39
25415,5,3,2,9,3,7,1,3,2,4,39
25416,4,3,2,13,3,1,1,5,2,4,26
25417,4,2,1,10,3,1,1,5,2,4,39
25418,1,3,2,10,5,8,4,5,1,2,39
25419,2,3,4,4,3,5,1,5,2,4,26
25420,6,3,2,10,3,12,1,5,2,4,39
25421,3,6,2,13,5,10,4,5,1,4,39
25422,2,3,3,9,3,4,1,5,2,4,39
25423,2,3,3,12,5,7,2,5,2,5,39
25424,6,5,1,10,3,12,1,5,2,4,39
25425,3,3,2,11,6,3,2,5,2,5,39
25426,1,3,2,10,5,1,4,5,1,1,39
25427,3,5,2,9,3,14,1,5,2,5,39
25428,3,3,3,9,3,14,6,3,1,4,39
25429,2,3,1,7,5,3,2,5,2,5,39
25430,4,3,1,13,3,10,1,5,2,5,39
25431,3,3,1,11,3,12,1,5,2,4,39
25432,3,2,2,12,3,10,1,5,2,4,39
25433,3,3,2,10,5,3,4,5,1,3,39
25434,2,3,2,9,3,8,1,4,2,4,39
25435,7,3,1,10,3,6,1,5,2,3,39
25436,7,3,1,10,5,13,4,5,2,2,39
25437,1,3,4,7,5,12,4,5,1,3,39
25438,3,4,2,13,3,12,4,5,2,5,39
25439,4,3,2,13,1,4,5,5,1,4,39
25440,2,3,1,10,3,4,1,5,2,5,39
25441,5,3,1,15,1,12,2,5,2,2,39
25442,1,3,2,10,5,1,2,5,1,4,39
25443,4,3,2,13,5,4,2,3,1,5,39
25444,6,3,2,13,3,3,1,5,2,5,39
25445,5,5,4,13,1,12,2,5,2,5,39
25446,2,3,1,11,5,1,2,5,1,4,39
25447,2,3,1,12,3,3,1,5,2,4,39
25448,3,3,2,9,1,6,5,5,1,4,39
25449,2,3,2,10,3,12,1,5,2,2,39
25450,7,3,2,9,3,12,1,5,2,4,39
25451,6,3,1,9,1,8,5,5,2,4,39
25452,5,3,1,8,3,12,1,2,2,4,1
25453,3,3,1,5,6,7,5,5,1,4,4
25454,3,3,2,9,1,7,2,5,1,3,39
25455,3,3,1,9,5,8,2,5,2,4,39
25456,5,3,2,10,3,3,1,5,2,4,39
25457,2,3,2,7,3,5,1,5,2,4,39
25458,1,3,2,9,5,8,4,5,1,2,39
25459,6,3,2,7,3,8,1,5,2,2,39
25460,2,3,3,3,5,8,2,5,2,8,26
25461,7,3,2,13,3,13,1,5,2,4,39
25462,3,4,2,13,5,13,2,5,2,6,39
25463,1,2,3,10,5,1,2,5,1,1,39
25464,4,3,1,14,3,10,6,5,1,5,9
25465,2,3,2,10,3,7,1,5,2,5,39
25466,3,3,2,13,3,6,1,5,2,4,39
25467,6,3,2,13,3,4,1,5,2,5,39
25468,1,3,2,10,5,12,4,1,1,3,39
25469,9,5,1,4,5,5,2,5,2,3,39
25470,3,3,1,13,3,4,1,5,2,5,39
25471,4,3,2,13,5,1,2,5,1,4,39
25472,1,3,2,7,5,12,5,5,1,3,39
25473,1,3,2,7,5,6,4,5,2,2,39
25474,6,3,2,10,1,8,2,5,1,2,39
25475,5,2,1,10,3,1,6,5,1,4,39
25476,2,3,1,3,3,6,1,4,2,4,26
25477,4,3,1,13,5,8,2,5,2,5,39
25478,6,3,1,9,3,4,1,5,2,4,39
25479,3,5,2,12,5,3,2,5,2,4,39
25480,4,3,2,9,1,1,5,5,2,4,39
25481,2,3,2,9,5,3,2,5,2,8,39
25482,4,3,1,3,3,8,1,2,2,4,30
25483,3,3,3,13,5,8,2,5,2,4,8
25484,6,3,1,9,1,3,2,5,2,4,39
25485,1,3,1,9,5,8,4,5,2,5,39
25486,3,3,2,10,3,7,1,5,2,5,39
25487,5,3,1,9,3,3,1,5,2,2,39
25488,3,3,1,10,3,6,1,5,2,4,39
25489,5,3,1,13,6,10,5,5,1,5,39
25490,2,5,1,11,1,3,2,5,2,5,39
25491,3,3,1,9,6,12,2,5,2,7,39
25492,4,3,2,13,3,10,6,2,1,4,30
25493,1,3,1,10,5,4,2,5,1,4,39
25494,3,3,2,10,3,3,1,5,2,5,39
25495,1,3,2,8,5,6,2,5,2,4,39
25496,2,3,1,9,5,3,3,5,2,4,39
25497,5,3,1,9,3,3,1,5,2,4,39
25498,1,3,4,2,5,6,3,5,2,6,26
25499,2,3,2,13,3,12,6,3,1,5,39
25500,1,3,2,9,5,1,2,5,1,5,39
25501,3,3,2,9,3,6,1,5,2,4,39
25502,2,3,1,9,3,7,1,3,2,4,39
25503,2,3,2,10,5,1,4,5,2,3,39
25504,4,4,2,13,3,12,1,5,2,6,39
25505,2,3,2,9,1,6,2,5,2,4,39
25506,2,3,1,6,3,8,6,5,1,4,39
25507,3,4,1,10,3,3,1,5,2,8,39
25508,3,3,1,9,5,7,5,5,2,4,39
25509,3,3,2,10,5,3,2,5,1,4,39
25510,2,3,2,4,3,3,1,5,2,5,39
25511,1,3,2,10,3,12,6,5,1,5,39
25512,3,3,2,3,4,3,3,5,2,4,26
25513,2,3,3,13,5,10,2,5,1,5,39
25514,5,5,1,10,3,5,1,5,2,4,39
25515,1,3,1,8,5,6,2,5,2,4,39
25516,5,1,2,9,3,7,1,5,2,4,39
25517,1,3,4,9,3,3,1,5,2,4,39
25518,1,3,3,11,5,1,2,5,1,4,39
25519,3,3,1,10,3,12,1,5,2,6,39
25520,6,3,1,10,3,3,1,5,2,4,39
25521,1,3,2,7,5,8,2,3,2,4,39
25522,6,5,1,9,3,5,1,5,2,2,39
25523,3,3,1,9,5,14,3,5,2,5,39
25524,2,3,2,9,5,3,4,5,2,4,5
25525,5,3,2,4,1,3,2,5,2,8,39
25526,2,5,2,9,5,8,5,5,1,3,39
25527,5,3,2,7,1,8,5,5,1,4,39
25528,4,3,2,12,1,10,2,5,1,5,39
25529,3,3,1,10,3,12,1,5,2,2,39
25530,4,4,4,13,6,3,4,5,2,5,39
25531,6,3,1,10,3,4,1,5,2,5,39
25532,6,5,1,10,3,4,1,5,2,5,39
25533,1,3,1,13,5,10,4,5,2,5,39
25534,1,3,2,10,5,10,4,5,1,1,39
25535,7,3,1,4,3,3,1,5,2,3,39
25536,6,6,2,11,3,11,1,5,2,4,39
25537,5,2,2,9,5,8,2,3,1,4,39
25538,6,3,2,4,3,7,1,5,2,4,39
25539,5,3,1,7,7,6,5,3,1,4,39
25540,2,3,3,9,6,4,5,5,1,3,39
25541,4,3,4,9,3,3,1,5,2,4,39
25542,2,3,1,13,5,12,2,5,2,4,39
25543,5,3,2,11,3,1,1,5,2,4,39
25544,9,5,1,10,3,3,1,5,2,1,39
25545,1,5,1,9,1,3,2,5,2,5,39
25546,2,3,2,7,6,5,3,5,2,4,33
25547,5,3,1,14,3,4,1,5,2,5,39
25548,4,3,3,9,3,7,1,5,2,4,39
25549,6,5,1,9,3,5,1,5,2,7,39
25550,1,3,2,10,5,8,4,5,2,4,39
25551,2,3,2,9,3,4,1,5,2,5,39
25552,1,3,2,9,5,8,4,5,1,2,39
25553,2,3,1,13,3,10,1,5,2,4,39
25554,2,5,3,12,3,3,2,5,2,5,39
25555,2,3,3,9,3,7,1,5,2,10,39
25556,5,3,3,9,3,14,1,5,2,7,39
25557,1,2,2,10,5,1,2,5,1,4,39
25558,1,3,2,10,6,10,4,5,2,6,39
25559,3,3,2,9,1,4,5,5,1,5,39
25560,4,3,1,14,3,4,1,5,2,5,39
25561,5,3,2,9,1,7,5,3,2,4,39
25562,8,4,1,9,7,12,3,2,2,4,39
25563,3,3,1,9,3,4,1,5,2,5,39
25564,4,4,2,10,3,12,1,5,2,4,39
25565,6,4,2,9,3,12,1,5,2,4,39
25566,2,3,1,9,3,6,1,3,2,4,39
25567,6,3,1,5,3,7,1,5,2,5,39
25568,6,3,4,9,7,12,2,5,2,4,39
25569,7,5,1,9,3,5,1,5,2,6,39
25570,3,3,2,10,3,10,1,5,2,4,39
25571,4,5,1,10,3,5,1,5,2,9,39
25572,3,3,3,10,3,14,1,5,2,5,39
25573,7,5,2,15,3,10,1,5,2,3,39
25574,5,3,2,7,1,8,2,5,1,4,39
25575,1,3,1,13,5,1,4,5,1,4,39
25576,6,3,2,9,6,7,2,5,2,5,39
25577,5,3,2,7,3,12,6,5,1,4,39
25578,4,3,2,11,3,7,1,5,2,4,39
25579,1,3,2,9,5,7,4,5,2,4,39
25580,1,3,1,10,5,8,4,5,1,2,39
25581,4,3,2,14,3,4,1,5,2,4,39
25582,2,3,1,11,5,8,5,1,1,4,39
25583,3,3,4,11,1,10,4,3,2,4,39
25584,1,2,2,9,1,1,4,5,1,4,5
25585,5,3,2,11,3,3,1,5,2,4,39
25586,5,3,2,10,1,6,4,5,2,4,39
25587,4,3,3,9,1,1,5,3,1,4,39
25588,6,5,2,13,3,4,6,5,1,3,39
25589,3,5,2,9,3,3,1,5,2,5,39
25590,1,3,3,8,5,6,4,5,2,2,39
25591,1,3,1,13,5,1,4,5,2,3,39
25592,3,2,1,12,3,11,1,5,2,6,9
25593,1,6,2,13,5,10,2,5,1,2,39
25594,4,4,1,13,3,4,1,5,2,8,39
25595,2,3,2,13,3,1,1,5,2,5,39
25596,4,3,1,12,3,13,1,5,2,4,10
25597,2,2,1,6,3,8,1,5,2,4,39
25598,3,3,3,14,3,4,1,5,2,4,39
25599,3,3,2,14,3,10,1,5,2,7,39
25600,4,6,1,14,3,10,1,5,2,8,39
25601,3,4,1,9,3,12,1,5,2,5,39
25602,6,2,2,14,3,4,1,3,2,4,39
25603,6,3,2,13,3,4,1,5,2,5,39
25604,4,3,1,10,3,12,1,5,2,7,39
25605,3,3,1,13,5,12,4,2,2,4,35
25606,5,3,2,9,3,7,1,4,2,4,4
25607,2,3,2,10,5,10,4,5,2,5,39
25608,1,3,1,13,3,12,1,5,2,4,39
25609,4,3,1,9,5,1,5,5,1,5,39
25610,7,3,1,9,3,4,1,5,2,5,39
25611,3,3,1,9,5,1,5,5,1,4,39
25612,7,3,2,6,3,12,1,5,2,2,39
25613,4,3,1,14,5,4,2,5,2,5,39
25614,4,5,2,10,5,10,2,5,2,4,39
25615,1,3,1,9,1,8,2,5,1,4,39
25616,2,3,1,7,4,6,2,2,2,4,19
25617,4,4,1,12,3,3,1,5,2,5,39
25618,3,3,1,13,5,13,2,2,1,4,30
25619,5,4,1,9,1,4,2,5,2,4,39
25620,4,2,1,13,3,10,1,5,2,4,39
25621,1,3,2,13,5,12,4,5,1,3,9
25622,4,3,2,13,5,10,2,5,1,5,39
25623,1,3,2,9,3,5,1,5,2,7,39
25624,3,3,4,9,3,12,1,5,2,7,39
25625,7,3,1,14,3,10,1,2,2,5,19
25626,2,2,2,13,5,4,4,5,2,4,39
25627,4,3,1,13,5,3,2,5,2,4,39
25628,1,3,1,11,5,1,4,5,1,4,39
25629,5,3,2,10,3,8,1,5,2,4,39
25630,4,3,2,12,7,1,5,5,1,5,39
25631,3,3,2,10,5,1,3,5,1,4,39
25632,5,2,1,10,3,4,1,5,2,4,39
25633,1,3,2,11,5,1,2,5,1,4,39
25634,3,3,1,13,3,10,1,5,2,5,39
25635,1,3,2,7,5,7,4,5,2,4,39
25636,1,3,8,9,5,8,2,5,1,3,39
25637,2,3,1,12,5,8,4,5,2,5,39
25638,8,3,1,4,7,14,2,5,2,1,39
25639,2,3,1,9,3,10,6,3,1,4,39
25640,2,3,2,11,5,13,2,3,1,4,39
25641,6,3,2,11,3,11,1,3,2,4,23
25642,1,3,1,7,5,12,4,3,1,1,39
25643,5,3,2,9,3,8,1,3,2,4,39
25644,3,3,2,9,4,8,5,5,1,3,39
25645,6,3,2,9,7,14,5,5,2,5,39
25646,6,1,1,14,3,4,1,5,2,4,32
25647,1,3,2,6,5,8,4,5,2,2,39
25648,2,3,2,9,3,4,1,5,2,5,39
25649,4,3,1,6,5,12,4,5,1,4,39
25650,2,3,2,9,5,6,4,5,2,4,39
25651,7,3,1,6,3,3,1,5,2,5,39
25652,1,3,1,9,5,7,2,5,2,5,39
25653,4,3,1,7,5,8,2,5,1,4,39
25654,3,6,1,14,5,10,3,5,1,4,39
25655,2,3,1,13,5,12,4,5,2,5,39
25656,3,3,1,9,3,12,1,5,2,8,39
25657,3,3,3,10,5,14,2,5,2,4,39
25658,4,3,2,9,3,3,1,5,2,6,39
25659,5,3,2,4,3,7,1,5,2,4,39
25660,3,3,1,14,3,10,1,5,2,4,39
25661,5,3,3,9,3,3,1,5,2,5,39
25662,6,6,2,11,7,10,5,5,1,4,39
25663,4,5,2,9,1,5,3,5,2,2,39
25664,4,3,1,3,5,7,4,5,1,4,39
25665,5,3,1,4,5,7,2,2,2,5,25
25666,1,3,1,10,5,8,2,5,2,2,39
25667,4,3,3,13,3,1,1,5,2,5,39
25668,4,3,2,10,5,8,2,5,2,5,39
25669,4,3,2,10,3,4,1,5,2,7,39
25670,1,3,1,7,5,6,4,5,2,2,39
25671,2,3,2,12,5,10,2,3,1,3,39
25672,7,2,1,14,1,10,2,5,1,8,39
25673,5,3,2,14,3,4,1,5,2,4,39
25674,6,3,1,9,3,14,1,5,2,4,39
25675,2,3,3,3,3,6,1,5,2,5,26
25676,1,3,2,9,3,12,1,5,2,5,39
25677,4,3,1,8,1,14,2,5,2,9,39
25678,4,3,2,9,7,14,5,5,2,4,39
25679,3,3,1,13,5,10,4,5,1,2,39
25680,5,3,2,9,1,4,5,5,1,5,39
25681,5,3,1,9,5,1,2,5,2,4,39
25682,2,3,1,9,5,3,2,5,2,4,39
25683,3,3,2,13,3,3,1,5,2,5,39
25684,2,3,1,9,3,10,1,5,2,6,39
25685,4,3,2,10,3,1,6,5,1,5,39
25686,3,3,2,10,3,3,1,5,2,4,39
25687,5,3,1,9,1,7,2,3,2,4,39
25688,3,3,1,9,3,3,1,5,2,5,39
25689,2,3,1,10,3,4,1,5,2,4,39
25690,7,3,2,10,1,12,2,5,1,2,39
25691,1,3,4,9,5,1,4,5,1,4,26
25692,4,3,2,13,5,4,2,5,1,4,39
25693,3,3,2,9,3,3,1,5,2,4,39
25694,3,5,2,9,3,5,1,5,2,4,39
25695,3,3,2,10,1,1,5,5,1,3,39
25696,8,7,1,9,3,8,1,5,2,6,39
25697,4,3,2,3,3,8,1,5,2,4,26
25698,1,3,2,10,5,12,4,5,2,3,39
25699,6,3,1,11,3,3,1,5,2,5,18
25700,2,3,2,12,3,3,1,5,2,4,39
25701,5,3,1,13,6,1,5,5,1,4,39
25702,2,3,2,13,3,12,1,5,2,5,39
25703,4,3,2,10,3,10,1,3,2,1,39
25704,2,3,2,13,5,1,2,5,1,5,39
25705,1,3,1,13,5,12,2,5,1,2,39
25706,4,5,3,15,3,10,1,5,2,5,39
25707,4,3,2,9,3,4,1,5,2,7,39
25708,1,3,3,6,5,12,4,3,1,2,39
25709,3,3,2,11,1,8,5,5,1,4,39
25710,3,3,2,9,1,3,5,5,2,4,39
25711,3,3,1,5,5,6,4,5,2,4,39
25712,1,3,1,7,3,7,1,5,2,7,39
25713,3,5,1,13,3,5,1,5,2,10,39
25714,1,3,2,7,5,12,2,5,1,4,16
25715,2,3,2,9,3,14,1,5,2,5,39
25716,3,2,1,11,3,14,1,1,2,4,39
25717,2,3,3,10,5,3,2,5,2,5,39
25718,2,3,2,12,3,1,1,5,2,4,39
25719,7,1,1,10,3,4,1,3,2,4,39
25720,3,3,3,14,5,4,2,3,1,4,39
25721,1,3,1,7,5,12,4,5,2,3,39
25722,6,3,1,3,3,14,1,3,2,5,39
25723,6,5,1,14,1,10,2,5,1,3,39
25724,1,3,2,10,5,8,2,5,1,4,39
25725,4,3,2,9,6,6,2,5,2,4,39
25726,5,3,2,9,3,3,1,5,2,4,39
25727,3,3,2,7,3,6,1,5,2,5,39
25728,2,3,2,9,3,10,1,5,2,4,39
25729,4,3,2,15,1,10,5,5,1,4,39
25730,1,3,1,10,5,10,2,5,1,4,39
25731,2,3,1,13,3,1,3,5,1,2,39
25732,7,3,1,5,3,8,1,5,2,4,39
25733,4,3,3,8,1,7,2,3,1,4,39
25734,3,3,2,9,3,3,1,5,2,5,39
25735,5,5,2,10,3,5,1,5,2,3,39
25736,2,3,1,13,3,12,1,5,2,5,39
25737,1,3,2,14,5,10,2,5,1,3,39
25738,4,5,2,9,3,5,1,5,2,4,39
25739,2,3,3,9,5,12,2,5,1,5,39
25740,5,3,2,6,6,1,5,5,1,4,39
25741,1,3,2,10,5,3,2,5,2,5,26
25742,10,3,3,4,3,10,1,3,2,1,39
25743,5,5,2,15,3,10,1,5,2,4,39
25744,7,5,2,9,7,1,5,5,1,2,39
25745,4,3,2,10,1,3,2,5,2,5,39
25746,3,3,1,9,6,6,5,2,1,7,35
25747,2,3,2,10,5,1,4,5,2,4,39
25748,5,6,1,10,1,1,2,5,1,4,39
25749,1,3,2,10,5,12,4,5,1,2,39
25750,3,3,2,10,3,8,1,5,2,2,39
25751,2,3,1,9,1,13,4,2,1,4,39
25752,3,3,2,12,3,1,6,5,1,4,39
25753,3,5,1,10,1,8,2,5,1,4,39
25754,1,3,2,10,5,8,2,5,2,3,39
25755,2,3,1,10,3,4,1,3,2,10,39
25756,6,3,1,14,3,4,1,5,2,4,39
25757,2,3,1,13,3,12,1,5,2,4,39
25758,2,3,1,10,5,1,4,5,1,3,39
25759,4,3,1,10,3,3,1,5,2,7,39
25760,2,3,3,10,5,12,2,5,2,5,39
25761,4,3,2,8,5,6,2,5,2,4,39
25762,3,5,1,9,3,3,1,5,2,4,39
25763,1,3,2,10,5,8,2,2,2,4,6
25764,3,3,1,10,5,7,3,5,2,6,7
25765,3,3,2,9,3,3,1,5,2,4,39
25766,8,3,1,3,7,9,2,2,1,8,39
25767,2,3,2,10,3,1,1,5,2,4,39
25768,1,3,1,10,5,4,2,5,1,4,39
25769,5,1,2,9,3,14,1,5,2,5,39
25770,4,3,2,9,1,3,5,5,2,5,39
25771,4,3,1,13,3,4,1,5,2,6,39
25772,2,3,1,14,5,10,2,5,1,4,39
25773,1,3,1,10,5,8,4,5,1,2,39
25774,3,5,2,9,4,8,5,3,1,4,39
25775,3,2,1,13,1,10,5,5,1,4,39
25776,2,3,1,9,5,12,5,5,1,4,39
25777,6,3,4,16,3,4,1,5,2,5,39
25778,3,4,2,13,3,10,1,5,2,5,39
25779,2,3,1,9,5,8,2,5,2,4,39
25780,1,6,2,10,5,3,4,5,2,4,39
25781,3,3,2,9,5,3,3,5,2,5,39
25782,1,3,1,12,5,4,2,5,2,2,39
25783,6,1,1,9,3,1,1,5,2,4,39
25784,6,5,1,13,3,1,1,5,2,4,39
25785,4,5,2,9,1,14,2,5,2,9,39
25786,3,3,2,13,3,12,1,5,2,4,39
25787,3,3,1,13,3,10,6,5,1,4,39
25788,1,3,2,10,5,12,4,5,1,2,39
25789,2,3,1,10,3,12,1,5,2,4,39
25790,3,3,1,2,5,5,2,5,2,4,26
25791,1,2,2,10,5,11,4,2,1,2,39
25792,3,3,1,9,5,12,4,5,1,4,39
25793,4,1,3,13,5,4,2,5,1,4,39
25794,1,3,2,13,5,1,4,5,1,4,39
25795,2,3,2,9,5,5,2,5,2,4,39
25796,3,3,2,9,5,14,4,5,2,4,39
25797,1,3,2,7,5,3,5,5,2,4,39
25798,1,3,3,13,5,12,2,5,2,3,39
25799,4,1,2,15,6,10,5,5,1,4,11
25800,6,3,1,15,3,10,1,5,2,8,11
25801,4,3,3,10,1,7,5,3,1,4,39
25802,6,3,1,9,1,7,2,5,1,4,39
25803,5,3,2,14,6,13,2,5,2,4,39
25804,2,3,1,9,3,8,1,5,2,5,39
25805,6,3,1,15,3,4,1,5,2,7,39
25806,5,3,2,14,3,10,1,5,2,4,39
25807,6,3,3,14,3,4,1,5,2,6,39
25808,3,3,1,7,3,8,6,5,1,7,39
25809,3,3,1,12,3,4,1,5,2,4,39
25810,7,5,2,10,7,7,2,5,1,4,39
25811,7,4,1,14,3,10,1,2,2,4,35
25812,2,3,1,10,3,3,1,5,2,4,39
25813,2,3,2,9,5,11,2,3,1,4,39
25814,1,3,2,10,5,5,4,5,2,5,39
25815,4,3,3,6,3,3,1,5,2,4,39
25816,3,3,2,9,3,7,1,5,2,4,39
25817,4,3,3,9,3,14,1,5,2,5,39
25818,6,3,1,14,5,10,3,2,1,4,37
25819,6,3,2,9,3,8,6,3,1,4,39
25820,4,5,1,13,3,12,1,5,2,4,39
25821,4,3,1,9,3,3,1,5,2,4,39
25822,3,1,2,10,3,1,1,5,2,5,39
25823,2,3,2,9,5,8,5,5,1,4,26
25824,3,3,2,10,1,13,5,5,1,4,39
25825,5,3,1,10,3,5,1,5,2,5,39
25826,4,3,2,10,1,1,4,3,1,4,39
25827,6,3,3,4,3,7,6,5,1,4,39
25828,3,3,2,13,3,4,1,5,2,8,39
25829,3,6,2,13,1,10,5,5,1,4,39
25830,5,3,2,9,3,1,1,5,2,4,39
25831,1,3,3,9,5,8,2,5,2,4,13
25832,5,3,1,9,3,3,1,5,2,4,39
25833,1,3,1,7,5,12,4,5,1,2,19
25834,3,5,1,10,3,12,1,5,2,3,39
25835,5,3,2,9,1,11,2,5,2,4,39
25836,3,3,2,8,3,3,1,5,2,4,39
25837,1,3,2,9,5,1,4,5,1,4,39
25838,2,3,1,9,5,14,4,5,2,4,39
25839,1,3,2,10,5,12,4,5,1,5,39
25840,2,3,2,9,3,4,1,5,2,6,39
25841,2,2,3,9,3,1,6,5,1,4,39
25842,3,2,2,9,5,8,2,3,2,4,39
25843,4,6,1,10,1,14,5,5,2,4,39
25844,2,3,2,15,5,10,2,5,1,5,39
25845,1,3,2,9,5,8,4,5,2,4,39
25846,7,2,3,13,7,10,2,3,1,3,39
25847,2,3,3,10,3,1,1,2,2,5,19
25848,3,3,2,10,1,1,5,5,2,4,2
25849,4,1,2,12,5,10,2,5,2,4,39
25850,5,3,2,9,3,1,1,5,2,4,39
25851,7,3,1,4,3,3,1,5,2,4,31
25852,2,3,2,9,3,14,1,5,2,4,39
25853,4,3,2,9,1,1,2,5,1,5,39
25854,1,3,2,5,5,8,4,1,2,4,39
25855,2,3,1,9,5,1,4,5,1,4,39
25856,1,3,2,10,5,8,4,5,1,3,39
25857,3,3,2,12,3,4,1,5,2,6,22
25858,2,3,1,13,3,10,6,5,1,5,39
25859,4,3,1,9,1,1,5,5,1,4,39
25860,6,3,2,6,3,14,1,5,2,5,39
25861,4,3,2,9,3,1,4,5,2,4,39
25862,1,3,1,13,5,1,4,5,1,4,39
25863,4,3,2,10,1,1,2,5,2,5,39
25864,1,3,1,7,5,12,4,5,2,2,39
25865,3,3,1,13,3,4,1,5,2,5,39
25866,4,3,2,11,3,7,1,5,2,4,39
25867,7,3,2,14,3,4,1,5,2,4,39
25868,6,1,2,9,3,13,1,5,2,4,39
25869,4,3,2,9,3,1,1,5,2,4,39
25870,7,3,2,9,3,1,1,5,2,4,39
25871,5,3,1,9,1,7,5,5,1,7,39
25872,1,5,2,4,5,3,2,5,2,4,39
25873,4,3,1,10,5,3,2,5,2,4,39
25874,4,3,3,7,1,3,2,5,2,5,39
25875,3,3,2,10,3,14,1,3,2,4,39
25876,2,3,2,13,1,6,4,3,2,4,39
25877,1,6,4,10,5,8,4,3,1,2,39
25878,2,3,2,3,5,7,2,5,2,4,26
25879,5,4,1,10,3,12,1,5,2,5,39
